model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,85.79,pi1,0.29,0.9834625322997416,0.9834625322997416,38.87,0.0,47.868489583333336,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,85.79,pi3,0.3,0.9855222337125129,0.9855222337125129,33.3,0.0,47.868489583333336,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,85.79,pi5,0.29,0.9777547853078117,0.9777547853078117,36.76,0.99,47.868489583333336,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,85.79,pi7,0.29,0.983971044467425,0.983971044467425,47.53,0.99,47.868489583333336,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.62,pi3,0.0,0.9855222337125129,0.9855222337125129,48.27,0.0,47.868489583333336,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.62,pi5,0.01,0.9777547853078117,0.9777547853078117,46.34,0.98,47.868489583333336,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.62,pi6,0.0,0.9855222337125129,0.9855222337125129,49.67,0.97,47.868489583333336,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.62,pi7,0.0,0.983971044467425,0.983971044467425,43.67,0.98,47.868489583333336,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.8,pi3,0.01,0.9855222337125129,0.9855222337125129,38.44,0.0,47.868489583333336,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.8,pi4,0.01,0.9880952380952381,0.9880952380952381,46.34,0.99,47.868489583333336,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.8,pi8,0.3,0.6730470770822555,0.6901189860320744,36.76,0.98,47.868489583333336,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,8.98,pi3,0.0,0.9855222337125129,0.9855222337125129,50.0,0.0,47.868489583333336,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,8.98,pi4,0.0,0.9880952380952381,0.9880952380952381,49.67,0.99,47.868489583333336,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,8.98,pi7,0.0,0.983971044467425,0.983971044467425,33.31,0.98,47.868489583333336,False
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.78,pi3,0.06,0.8823529411764706,0.8823529411764706,1049.74,0.99,1577.8751220703125,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.78,pi6,0.06,0.88,0.88,910.35,0.0,1577.8751220703125,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.78,pi7,0.11,0.7192982456140351,0.8070175438596491,1155.41,0.0,1577.8751220703125,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,0.78,pi8,0.31,0.5098887515451175,0.6847960444993819,735.16,0.0,1577.8751220703125,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,1.08,pi1,0.06,0.8245614035087719,0.8245614035087719,1049.74,0.96,1577.8751220703125,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,1.08,pi6,0.0,0.88,0.88,829.07,0.0,1577.8751220703125,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.16,pi1,0.06,0.8245614035087719,0.8245614035087719,910.35,0.0,1577.8751220703125,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.16,pi3,0.0,0.8823529411764706,0.8823529411764706,829.07,0.0,1577.8751220703125,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.88,pi1,0.04,0.7719298245614035,0.8245614035087719,1155.41,0.0,1577.8751220703125,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.88,pi8,0.43,0.380716934487021,0.6847960444993819,1610.53,0.96,1577.8751220703125,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,17.55,pi1,0.19,0.49122807017543857,0.8245614035087719,735.16,0.0,1577.8751220703125,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,17.55,pi4,0.21,0.475,0.8,1652.11,0.97,1577.8751220703125,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,17.55,pi7,0.19,0.49122807017543857,0.8070175438596491,1610.53,0.94,1577.8751220703125,True
pi2,LogisticRegression(max_iter=100000),0.81,0.02,0.9,pi10,0.31,0.4975845410628019,0.7246376811594203,1203.62,0.0,1577.8751220703125,True
pi10,LogisticRegression(max_iter=100000),0.72,0.04,1.95,pi2,0.22,0.5,0.8125,1203.62,0.53,1577.8751220703125,True
pi4,LogisticRegression(max_iter=100000),0.8,0.02,0.77,pi5,0.11,0.6923076923076923,0.717948717948718,909.45,0.82,1577.8751220703125,True
pi4,LogisticRegression(max_iter=100000),0.8,0.02,0.77,pi8,0.27,0.534610630407911,0.6847960444993819,1652.11,0.76,1577.8751220703125,True
pi5,LogisticRegression(max_iter=100000),0.72,0.01,0.81,pi4,0.06,0.775,0.8,909.45,0.91,1577.8751220703125,True
