model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.99,pi7,0.0,0.9824107604759441,0.9824107604759441,42.08,0.98,53.85966796875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.99,pi8,0.31,0.6747673216132368,0.6970010341261634,49.03,0.97,53.85966796875,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,5.59,pi1,0.01,0.9798241076047595,0.9798241076047595,39.19,0.0,53.85966796875,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,5.59,pi7,0.01,0.9824107604759441,0.9824107604759441,41.24,0.99,53.85966796875,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.11,pi1,0.0,0.9798241076047595,0.9798241076047595,37.96,0.0,53.85966796875,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.11,pi3,0.0,0.9844800827728919,0.9844800827728919,54.31,0.0,53.85966796875,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.11,pi5,0.0,0.9798449612403101,0.9798449612403101,42.08,0.99,53.85966796875,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.11,pi6,0.01,0.9901758014477766,0.9901758014477766,41.24,0.99,53.85966796875,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.11,pi8,0.3,0.6789038262668046,0.6970010341261634,48.77,0.98,53.85966796875,False
pi8,LogisticRegression(max_iter=100000),0.7,0.1,130.37,pi1,0.28,0.9798241076047595,0.9798241076047595,40.62,0.0,53.85966796875,False
pi8,LogisticRegression(max_iter=100000),0.7,0.1,130.37,pi3,0.29,0.9844800827728919,0.9844800827728919,36.34,0.0,53.85966796875,False
pi8,LogisticRegression(max_iter=100000),0.7,0.1,130.37,pi5,0.28,0.9798449612403101,0.9798449612403101,49.03,0.99,53.85966796875,False
pi8,LogisticRegression(max_iter=100000),0.7,0.1,130.37,pi7,0.29,0.9824107604759441,0.9824107604759441,48.77,1.0,53.85966796875,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.19,pi3,0.0,0.9844800827728919,0.9844800827728919,45.0,0.0,53.85966796875,False
pi4,LogisticRegression(max_iter=100000),0.98,0.07,3.19,pi5,0.0,0.9798449612403101,0.9798449612403101,41.2,0.99,53.85966796875,False
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.79,pi4,0.08,0.8846153846153846,0.8653846153846154,1112.89,0.0,1726.5008042279412,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.79,pi5,0.03,0.8309859154929577,0.8169014084507042,1397.37,0.0,1726.5008042279412,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.79,pi6,0.09,0.8888888888888888,0.8888888888888888,1000.51,0.0,1726.5008042279412,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.79,pi7,0.05,0.8548387096774194,0.8548387096774194,1762.17,0.0,1726.5008042279412,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.79,pi8,0.27,0.5310173697270472,0.6916873449131513,1340.03,0.0,1726.5008042279412,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.76,pi1,0.07,0.8,0.8,1112.89,0.0,1726.5008042279412,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.76,pi3,0.02,0.8888888888888888,0.8888888888888888,1559.04,0.0,1726.5008042279412,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.76,pi5,0.05,0.8169014084507042,0.8169014084507042,860.42,0.83,1726.5008042279412,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.76,pi6,0.03,0.8333333333333334,0.8888888888888888,878.5,0.79,1726.5008042279412,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.76,pi8,0.36,0.5093052109181141,0.6916873449131513,826.29,0.67,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi1,0.02,0.8,0.8,1397.37,0.0,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi3,0.07,0.8888888888888888,0.8888888888888888,1585.72,0.0,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi4,0.05,0.8653846153846154,0.8653846153846154,860.42,0.99,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi6,0.02,0.8333333333333334,0.8888888888888888,827.8,0.88,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi7,0.04,0.8548387096774194,0.8548387096774194,1650.41,0.85,1726.5008042279412,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi8,0.45,0.37034739454094295,0.6916873449131513,1346.55,0.69,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi1,0.09,0.8,0.8,1000.51,0.0,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi3,0.0,0.8888888888888888,0.8888888888888888,1363.49,0.0,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi4,0.02,0.8653846153846154,0.8653846153846154,878.5,0.97,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi5,0.07,0.8169014084507042,0.8169014084507042,827.8,0.93,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi7,0.03,0.8548387096774194,0.8548387096774194,1699.07,0.79,1726.5008042279412,True
pi6,LogisticRegression(max_iter=100000),0.89,0.01,0.95,pi8,0.38,0.5080645161290323,0.6916873449131513,909.87,0.78,1726.5008042279412,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.88,pi1,0.05,0.8,0.8,1762.17,0.0,1726.5008042279412,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.88,pi5,0.04,0.8169014084507042,0.8169014084507042,1650.41,0.96,1726.5008042279412,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.88,pi6,0.02,0.8333333333333334,0.8888888888888888,1699.07,0.9,1726.5008042279412,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.88,pi8,0.42,0.4305210918114144,0.6916873449131513,1117.03,0.75,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi1,0.19,0.5,0.8,1340.03,0.0,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi3,0.23,0.46296296296296297,0.8888888888888888,1067.29,0.0,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi4,0.17,0.5192307692307693,0.8653846153846154,826.29,0.99,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi5,0.21,0.4788732394366197,0.8169014084507042,1346.55,0.94,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi6,0.19,0.5,0.8888888888888888,909.87,0.94,1726.5008042279412,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,27.62,pi7,0.16,0.532258064516129,0.8548387096774194,1117.03,0.86,1726.5008042279412,True
pi2,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi10,0.22,0.5900178253119429,0.7272727272727273,693.31,0.0,1726.5008042279412,True
pi10,LogisticRegression(max_iter=100000),0.73,0.03,1.96,pi2,0.23,0.4925373134328358,0.8059701492537313,693.31,0.61,1726.5008042279412,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.84,pi4,0.02,0.8653846153846154,0.8653846153846154,1559.04,0.0,1726.5008042279412,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.84,pi5,0.07,0.8169014084507042,0.8169014084507042,1585.72,0.0,1726.5008042279412,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.84,pi6,0.06,0.8333333333333334,0.8888888888888888,1363.49,0.0,1726.5008042279412,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.84,pi8,0.47,0.4150124069478908,0.6916873449131513,1067.29,0.0,1726.5008042279412,True
