model_node,model,score,test_node,discrepancy,method,std,experiment,threshold,sample pair calculation
pi4,SVR(),0.3378003877733118,pi3,8.513656775263014,OCSVM,True,2,0.08,False
pi4,SVR(),0.3378003877733118,pi5,12.073934132057051,OCSVM,True,2,0.07,False
pi5,"SVR(C=100, epsilon=0.01)",0.7111959120898186,pi2,17.46347069214032,OCSVM,True,2,0.9,False
pi5,"SVR(C=100, epsilon=0.01)",0.7111959120898186,pi3,0.8016809262586306,OCSVM,True,2,1.0,False
pi5,"SVR(C=100, epsilon=0.01)",0.7111959120898186,pi4,3.59559342214527,OCSVM,True,2,0.84,False
pi3,"SVR(C=1, epsilon=0.2)",0.4547804936579123,pi4,5.319269499301495,OCSVM,True,2,0.87,False
pi3,"SVR(C=1, epsilon=0.2)",0.4547804936579123,pi5,0.4389405315763746,OCSVM,True,2,0.55,False
pi2,SVR(kernel='linear'),0.7562395359792731,pi4,0.8484850753381639,OCSVM,True,2,0.84,False
pi2,SVR(kernel='linear'),0.7562395359792731,pi5,29.396227708644766,OCSVM,True,2,0.0,False
pi4,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.034947660983790096,pi2,0.4551929331050302,OCSVM,True,2,0.46,False
pi4,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.034947660983790096,pi3,8.131706442703182,OCSVM,True,2,0.08,False
pi4,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.034947660983790096,pi5,31.921894953782235,OCSVM,True,2,0.07,False
pi5,SVR(kernel='linear'),0.6311874376898936,pi2,17.646623501471872,OCSVM,True,2,0.9,False
pi5,SVR(kernel='linear'),0.6311874376898936,pi3,0.51927521607506,OCSVM,True,2,1.0,False
pi5,SVR(kernel='linear'),0.6311874376898936,pi4,4.009641033689231,OCSVM,True,2,0.84,False
pi3,"SVR(C=100, epsilon=0.5, kernel='linear')",0.35443947657299923,pi4,5.273790435043595,OCSVM,True,2,0.87,False
pi3,"SVR(C=100, epsilon=0.5, kernel='linear')",0.35443947657299923,pi5,0.2506534172927841,OCSVM,True,2,0.55,False
pi2,LinearRegression(),0.764932971897219,pi4,0.9395331432556254,OCSVM,True,2,0.84,False
pi2,LinearRegression(),0.764932971897219,pi5,30.330748105385236,OCSVM,True,2,0.0,False
pi4,LinearRegression(),0.05129022796129601,pi2,0.4911999293114445,OCSVM,True,2,0.46,False
pi4,LinearRegression(),0.05129022796129601,pi3,7.278542847692124,OCSVM,True,2,0.08,False
pi4,LinearRegression(),0.05129022796129601,pi5,24.813625083623638,OCSVM,True,2,0.07,False
pi5,LinearRegression(),0.6331484328022396,pi2,17.702880661741425,OCSVM,True,2,0.9,False
pi5,LinearRegression(),0.6331484328022396,pi3,0.47859034552257196,OCSVM,True,2,1.0,False
pi5,LinearRegression(),0.6331484328022396,pi4,4.155945468720142,OCSVM,True,2,0.84,False
pi3,LinearRegression(),0.35739813991521396,pi4,5.431841347739054,OCSVM,True,2,0.87,False
pi3,LinearRegression(),0.35739813991521396,pi5,0.5182606748998606,OCSVM,True,2,0.55,False
pi5,"SVR(C=1, epsilon=0.2)",0.7249785176510614,pi3,0.8052277344385236,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=10, epsilon=1)",0.4413987641328856,pi5,0.3883144997550243,MMD OCSVM Verify,False,2,0.55,False
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.6328119844969595,pi3,0.4907568807508964,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.31294101630212445,pi5,0.2225624122578036,MMD OCSVM Verify,False,2,0.55,False
pi5,LinearRegression(),0.6331484218627168,pi3,0.47859085625517994,MMD OCSVM Verify,False,2,1.0,False
pi3,LinearRegression(normalize=True),0.3573982609928279,pi5,0.518260415797871,MMD OCSVM Verify,False,2,0.55,False
pi5,"SVR(C=100, epsilon=0.01)",0.7111959120898186,pi3,0.8016809262586306,MMD OCSVM Verify,True,2,1.0,False
pi3,"SVR(C=1, epsilon=0.2)",0.4547804936579123,pi5,0.4389405315763746,MMD OCSVM Verify,True,2,0.55,False
pi5,SVR(kernel='linear'),0.6311874376898936,pi3,0.51927521607506,MMD OCSVM Verify,True,2,1.0,False
pi3,"SVR(C=100, epsilon=0.5, kernel='linear')",0.35443947657299923,pi5,0.2506534172927841,MMD OCSVM Verify,True,2,0.55,False
pi5,LinearRegression(),0.6331484328022396,pi3,0.47859034552257196,MMD OCSVM Verify,True,2,1.0,False
pi3,LinearRegression(),0.35739813991521396,pi5,0.5182606748998606,MMD OCSVM Verify,True,2,0.55,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.09928280353816554,pi4,0.17119540884377427,MMD,False,3,35.9,True
pi4,"SVR(C=100, epsilon=0.01)",0.9896690614576275,pi3,2.0402206087503565,MMD,False,3,35.9,True
pi3,SVR(kernel='linear'),0.014482887264663069,pi4,0.17140651656250327,MMD,False,3,35.9,True
pi4,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9852659528854875,pi3,3.836097172889483,MMD,False,3,35.9,True
pi3,LinearRegression(),0.018364111486784074,pi4,0.23842935313074087,MMD,False,3,35.9,True
pi4,LinearRegression(),0.985395561397418,pi3,3.579030102910144,MMD,False,3,35.9,True
pi3,"SVR(C=100, epsilon=0.01)",0.043181767295240814,pi4,0.11214997673169358,MMD,True,3,35.9,True
pi4,"SVR(C=10, epsilon=0.01)",0.9898853594865805,pi3,2.0693455543828896,MMD,True,3,35.9,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.00965622535264099,pi4,0.07261933160359324,MMD,True,3,35.9,True
pi4,SVR(kernel='linear'),0.9848473111548552,pi3,3.137284533788268,MMD,True,3,35.9,True
pi3,LinearRegression(),0.01836381509847207,pi4,0.2384293344087547,MMD,True,3,35.9,True
pi4,LinearRegression(),0.9853955640643408,pi3,3.579032116804955,MMD,True,3,35.9,True
pi2,SVR(C=10),0.9579876024695291,pi4,3.2450792616699387,OCSVM,False,3,0.52,True
pi4,"SVR(C=100, epsilon=0.01)",0.9896690614576275,pi2,0.16598973408186113,OCSVM,False,3,0.28,True
pi2,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9533748674056639,pi4,0.06131557014164324,OCSVM,False,3,0.52,True
pi4,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9852659528854875,pi2,0.0479880569527239,OCSVM,False,3,0.28,True
pi2,LinearRegression(normalize=True),0.9536369088396084,pi4,0.042527375312477855,OCSVM,False,3,0.52,True
pi4,LinearRegression(),0.985395561397418,pi2,0.05026752510054466,OCSVM,False,3,0.28,True
pi2,"SVR(C=1, epsilon=0.01)",0.9566081112748805,pi4,3.1441788806336337,OCSVM,True,3,0.52,True
pi4,"SVR(C=10, epsilon=0.01)",0.9898853594865805,pi2,0.273933592141669,OCSVM,True,3,0.28,True
pi2,SVR(kernel='linear'),0.9527079338116402,pi4,0.055203104042441886,OCSVM,True,3,0.52,True
pi4,SVR(kernel='linear'),0.9848473111548552,pi2,0.06696201401819701,OCSVM,True,3,0.28,True
pi2,LinearRegression(),0.9536369217730138,pi4,0.042527565233554276,OCSVM,True,3,0.52,True
pi4,LinearRegression(),0.9853955640643408,pi2,0.05026761711047589,OCSVM,True,3,0.28,True
pi2,SVR(C=10),0.9579876024695291,pi4,3.2450792616699387,OCSVM,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.01)",0.9896690614576275,pi2,0.16598973408186113,OCSVM,False,3,0.32,False
pi4,"SVR(C=100, epsilon=0.01)",0.9896690614576275,pi3,2.0402206087503565,OCSVM,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.09928280353816554,pi4,0.17119540884377427,OCSVM,False,3,0.46,False
pi2,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9533748674056639,pi4,0.06131557014164324,OCSVM,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9852659528854875,pi2,0.0479880569527239,OCSVM,False,3,0.32,False
pi4,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9852659528854875,pi3,3.836097172889483,OCSVM,False,3,0.05,False
pi3,SVR(kernel='linear'),0.014482887264663069,pi4,0.17140651656250327,OCSVM,False,3,0.46,False
pi2,LinearRegression(normalize=True),0.9536369088396084,pi4,0.042527375312477855,OCSVM,False,3,0.46,False
pi4,LinearRegression(),0.985395561397418,pi2,0.05026752510054466,OCSVM,False,3,0.32,False
pi4,LinearRegression(),0.985395561397418,pi3,3.579030102910144,OCSVM,False,3,0.05,False
pi3,LinearRegression(),0.018364111486784074,pi4,0.23842935313074087,OCSVM,False,3,0.46,False
pi2,"SVR(C=1, epsilon=0.01)",0.9566081112748805,pi4,3.1441788806336337,OCSVM,True,3,0.46,False
pi4,"SVR(C=10, epsilon=0.01)",0.9898853594865805,pi2,0.273933592141669,OCSVM,True,3,0.32,False
pi4,"SVR(C=10, epsilon=0.01)",0.9898853594865805,pi3,2.0693455543828896,OCSVM,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01)",0.043181767295240814,pi4,0.11214997673169358,OCSVM,True,3,0.46,False
pi2,SVR(kernel='linear'),0.9527079338116402,pi4,0.055203104042441886,OCSVM,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9848473111548552,pi2,0.06696201401819701,OCSVM,True,3,0.32,False
pi4,SVR(kernel='linear'),0.9848473111548552,pi3,3.137284533788268,OCSVM,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.00965622535264099,pi4,0.07261933160359324,OCSVM,True,3,0.46,False
pi2,LinearRegression(),0.9536369217730138,pi4,0.042527565233554276,OCSVM,True,3,0.46,False
pi4,LinearRegression(),0.9853955640643408,pi2,0.05026761711047589,OCSVM,True,3,0.32,False
pi4,LinearRegression(),0.9853955640643408,pi3,3.579032116804955,OCSVM,True,3,0.05,False
pi3,LinearRegression(),0.01836381509847207,pi4,0.2384293344087547,OCSVM,True,3,0.46,False
pi4,"SVR(C=100, epsilon=0.01)",0.9896690614576275,pi3,2.0402206087503565,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.09928280353816554,pi4,0.17119540884377427,MMD OCSVM Verify,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9852659528854875,pi3,3.836097172889483,MMD OCSVM Verify,False,3,0.05,False
pi3,SVR(kernel='linear'),0.014482887264663069,pi4,0.17140651656250327,MMD OCSVM Verify,False,3,0.46,False
pi4,LinearRegression(),0.985395561397418,pi3,3.579030102910144,MMD OCSVM Verify,False,3,0.05,False
pi3,LinearRegression(),0.018364111486784074,pi4,0.23842935313074087,MMD OCSVM Verify,False,3,0.46,False
pi4,"SVR(C=10, epsilon=0.01)",0.9898853594865805,pi3,2.0693455543828896,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01)",0.043181767295240814,pi4,0.11214997673169358,MMD OCSVM Verify,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9848473111548552,pi3,3.137284533788268,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.00965622535264099,pi4,0.07261933160359324,MMD OCSVM Verify,True,3,0.46,False
pi4,LinearRegression(),0.9853955640643408,pi3,3.579032116804955,MMD OCSVM Verify,True,3,0.05,False
pi3,LinearRegression(),0.01836381509847207,pi4,0.2384293344087547,MMD OCSVM Verify,True,3,0.46,False
