model_node,model,score,test_node,discrepancy,method,std,experiment,threshold,sample pair calculation
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi5,25.329288570074834,OCSVM,True,2,0.07,False
pi5,SVR(kernel='linear'),0.6553329001680848,pi2,17.74638564775027,OCSVM,True,2,0.9,False
pi5,SVR(kernel='linear'),0.6553329001680848,pi3,0.597243466332939,OCSVM,True,2,1.0,False
pi5,SVR(kernel='linear'),0.6553329001680848,pi4,3.2321641048185104,OCSVM,True,2,0.84,False
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi4,4.159531829105273,OCSVM,True,2,0.87,False
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi5,0.11599994893755139,OCSVM,True,2,0.55,False
pi2,LinearRegression(),0.7502621148954077,pi4,0.8663422744349866,OCSVM,True,2,0.84,False
pi2,LinearRegression(),0.7502621148954077,pi5,27.78649706416096,OCSVM,True,2,0.0,False
pi4,LinearRegression(),0.0635140689450655,pi2,0.30367567091567105,OCSVM,True,2,0.46,False
pi4,LinearRegression(),0.0635140689450655,pi3,8.958116861378022,OCSVM,True,2,0.08,False
pi4,LinearRegression(),0.0635140689450655,pi5,20.08413375064523,OCSVM,True,2,0.07,False
pi5,LinearRegression(),0.6569541826345825,pi2,17.834838078575277,OCSVM,True,2,0.9,False
pi5,LinearRegression(),0.6569541826345825,pi3,0.5377973488777887,OCSVM,True,2,1.0,False
pi5,LinearRegression(),0.6569541826345825,pi4,3.3399823311551167,OCSVM,True,2,0.84,False
pi3,LinearRegression(),0.39832924491116617,pi4,4.337916713389202,OCSVM,True,2,0.87,False
pi3,LinearRegression(),0.39832924491116617,pi5,0.09534981733834369,OCSVM,True,2,0.55,False
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi3,0.8224459381140838,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi5,0.3832415723863948,MMD OCSVM Verify,False,2,0.55,False
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi3,0.5090916021983006,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi5,0.1470850000280124,MMD OCSVM Verify,False,2,0.55,False
pi5,LinearRegression(),0.656953935469027,pi3,0.537796717823611,MMD OCSVM Verify,False,2,1.0,False
pi3,LinearRegression(),0.3983292505370477,pi5,0.0953484971691656,MMD OCSVM Verify,False,2,0.55,False
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi3,0.8504979028110583,MMD OCSVM Verify,True,2,1.0,False
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi5,0.7268316318310823,MMD OCSVM Verify,True,2,0.55,False
pi5,SVR(kernel='linear'),0.6553329001680848,pi3,0.597243466332939,MMD OCSVM Verify,True,2,1.0,False
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi5,0.11599994893755139,MMD OCSVM Verify,True,2,0.55,False
pi5,LinearRegression(),0.6569541826345825,pi3,0.5377973488777887,MMD OCSVM Verify,True,2,1.0,False
pi3,LinearRegression(),0.39832924491116617,pi5,0.09534981733834369,MMD OCSVM Verify,True,2,0.55,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11468527323224897,pi4,0.11467710689498789,MMD,False,3,35.98,True
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi3,2.173094408789892,MMD,False,3,35.98,True
pi3,SVR(kernel='linear'),0.025997456373014316,pi4,0.22017257613062458,MMD,False,3,35.98,True
pi4,SVR(kernel='linear'),0.9806692197900861,pi3,3.189055327586094,MMD,False,3,35.98,True
pi3,LinearRegression(),0.03795316167918927,pi4,0.4048577704872206,MMD,False,3,35.98,True
pi4,LinearRegression(),0.9808781578155219,pi3,2.972325778766862,MMD,False,3,35.98,True
pi3,"SVR(C=0.01, epsilon=0.01)",0.04716559724132785,pi4,0.047163492523214945,MMD,True,3,35.98,True
pi4,SVR(),0.9851017194954532,pi3,1.6256074533349099,MMD,True,3,35.98,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.016040770327166443,pi4,0.12853407173614617,MMD,True,3,35.98,True
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi3,2.7827691108877146,MMD,True,3,35.98,True
pi3,LinearRegression(),0.03795279611862967,pi4,0.40485809504950954,MMD,True,3,35.98,True
pi4,LinearRegression(),0.9808781644341273,pi3,2.9723251291655846,MMD,True,3,35.98,True
pi2,"SVR(C=1, epsilon=0.2)",0.9503533799141645,pi4,2.384445564196907,OCSVM,False,3,0.48,True
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi2,2.205679302031968,OCSVM,False,3,0.36,True
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi3,2.173094408789892,OCSVM,False,3,0.05,True
pi3,"SVR(C=0.1, epsilon=0.2)",0.11468527323224897,pi4,0.11467710689498789,OCSVM,False,3,0.46,True
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9495677413813152,pi4,0.060229721822298576,OCSVM,False,3,0.48,True
pi4,SVR(kernel='linear'),0.9806692197900861,pi2,0.06458305964981159,OCSVM,False,3,0.36,True
pi4,SVR(kernel='linear'),0.9806692197900861,pi3,3.189055327586094,OCSVM,False,3,0.05,True
pi3,SVR(kernel='linear'),0.025997456373014316,pi4,0.22017257613062458,OCSVM,False,3,0.46,True
pi2,LinearRegression(),0.9495972045000238,pi4,0.05712102797169327,OCSVM,False,3,0.48,True
pi4,LinearRegression(),0.9808781578155219,pi2,0.06294359682504536,OCSVM,False,3,0.36,True
pi4,LinearRegression(),0.9808781578155219,pi3,2.972325778766862,OCSVM,False,3,0.05,True
pi3,LinearRegression(),0.03795316167918927,pi4,0.4048577704872206,OCSVM,False,3,0.46,True
pi2,SVR(),0.9453718492545191,pi4,2.2872783307730478,OCSVM,True,3,0.48,True
pi4,SVR(),0.9851017194954532,pi2,1.5247569873921443,OCSVM,True,3,0.36,True
pi4,SVR(),0.9851017194954532,pi3,1.6256074533349099,OCSVM,True,3,0.05,True
pi3,"SVR(C=0.01, epsilon=0.01)",0.04716559724132785,pi4,0.047163492523214945,OCSVM,True,3,0.46,True
pi2,SVR(kernel='linear'),0.948757406246563,pi4,0.055726543409412965,OCSVM,True,3,0.48,True
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi2,0.061780111242516034,OCSVM,True,3,0.36,True
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi3,2.7827691108877146,OCSVM,True,3,0.05,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.016040770327166443,pi4,0.12853407173614617,OCSVM,True,3,0.46,True
pi2,LinearRegression(),0.9495972667074459,pi4,0.05712088283424466,OCSVM,True,3,0.48,True
pi4,LinearRegression(),0.9808781644341273,pi2,0.06294364431523647,OCSVM,True,3,0.36,True
pi4,LinearRegression(),0.9808781644341273,pi3,2.9723251291655846,OCSVM,True,3,0.05,True
pi3,LinearRegression(),0.03795279611862967,pi4,0.40485809504950954,OCSVM,True,3,0.46,True
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi3,2.173094408789892,MMD OCSVM Verify,False,3,0.05,True
pi3,"SVR(C=0.1, epsilon=0.2)",0.11468527323224897,pi4,0.11467710689498789,MMD OCSVM Verify,False,3,0.46,True
pi4,SVR(kernel='linear'),0.9806692197900861,pi3,3.189055327586094,MMD OCSVM Verify,False,3,0.05,True
pi3,SVR(kernel='linear'),0.025997456373014316,pi4,0.22017257613062458,MMD OCSVM Verify,False,3,0.46,True
pi4,LinearRegression(),0.9808781578155219,pi3,2.972325778766862,MMD OCSVM Verify,False,3,0.05,True
pi3,LinearRegression(),0.03795316167918927,pi4,0.4048577704872206,MMD OCSVM Verify,False,3,0.46,True
pi4,SVR(),0.9851017194954532,pi3,1.6256074533349099,MMD OCSVM Verify,True,3,0.05,True
pi3,"SVR(C=0.01, epsilon=0.01)",0.04716559724132785,pi4,0.047163492523214945,MMD OCSVM Verify,True,3,0.46,True
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi3,2.7827691108877146,MMD OCSVM Verify,True,3,0.05,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.016040770327166443,pi4,0.12853407173614617,MMD OCSVM Verify,True,3,0.46,True
pi4,LinearRegression(),0.9808781644341273,pi3,2.9723251291655846,MMD OCSVM Verify,True,3,0.05,True
pi3,LinearRegression(),0.03795279611862967,pi4,0.40485809504950954,MMD OCSVM Verify,True,3,0.46,True
pi2,"SVR(C=1, epsilon=0.2)",0.9503533799141645,pi4,2.384445564196907,OCSVM,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi2,2.205679302031968,OCSVM,False,3,0.32,False
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi3,2.173094408789892,OCSVM,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11468527323224897,pi4,0.11467710689498789,OCSVM,False,3,0.46,False
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9495677413813152,pi4,0.060229721822298576,OCSVM,False,3,0.46,False
pi4,SVR(kernel='linear'),0.9806692197900861,pi2,0.06458305964981159,OCSVM,False,3,0.32,False
pi4,SVR(kernel='linear'),0.9806692197900861,pi3,3.189055327586094,OCSVM,False,3,0.05,False
pi3,SVR(kernel='linear'),0.025997456373014316,pi4,0.22017257613062458,OCSVM,False,3,0.46,False
pi2,LinearRegression(),0.9495972045000238,pi4,0.05712102797169327,OCSVM,False,3,0.46,False
pi4,LinearRegression(),0.9808781578155219,pi2,0.06294359682504536,OCSVM,False,3,0.32,False
pi4,LinearRegression(),0.9808781578155219,pi3,2.972325778766862,OCSVM,False,3,0.05,False
pi3,LinearRegression(),0.03795316167918927,pi4,0.4048577704872206,OCSVM,False,3,0.46,False
pi2,SVR(),0.9453718492545191,pi4,2.2872783307730478,OCSVM,True,3,0.46,False
pi4,SVR(),0.9851017194954532,pi2,1.5247569873921443,OCSVM,True,3,0.32,False
pi4,SVR(),0.9851017194954532,pi3,1.6256074533349099,OCSVM,True,3,0.05,False
pi3,"SVR(C=0.01, epsilon=0.01)",0.04716559724132785,pi4,0.047163492523214945,OCSVM,True,3,0.46,False
pi2,SVR(kernel='linear'),0.948757406246563,pi4,0.055726543409412965,OCSVM,True,3,0.46,False
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi2,0.061780111242516034,OCSVM,True,3,0.32,False
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi3,2.7827691108877146,OCSVM,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.016040770327166443,pi4,0.12853407173614617,OCSVM,True,3,0.46,False
pi2,LinearRegression(),0.9495972667074459,pi4,0.05712088283424466,OCSVM,True,3,0.46,False
pi4,LinearRegression(),0.9808781644341273,pi2,0.06294364431523647,OCSVM,True,3,0.32,False
pi4,LinearRegression(),0.9808781644341273,pi3,2.9723251291655846,OCSVM,True,3,0.05,False
pi3,LinearRegression(),0.03795279611862967,pi4,0.40485809504950954,OCSVM,True,3,0.46,False
pi4,"SVR(C=100, epsilon=0.5)",0.9854096944096301,pi3,2.173094408789892,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11468527323224897,pi4,0.11467710689498789,MMD OCSVM Verify,False,3,0.46,False
pi4,SVR(kernel='linear'),0.9806692197900861,pi3,3.189055327586094,MMD OCSVM Verify,False,3,0.05,False
pi3,SVR(kernel='linear'),0.025997456373014316,pi4,0.22017257613062458,MMD OCSVM Verify,False,3,0.46,False
pi4,LinearRegression(),0.9808781578155219,pi3,2.972325778766862,MMD OCSVM Verify,False,3,0.05,False
pi3,LinearRegression(),0.03795316167918927,pi4,0.4048577704872206,MMD OCSVM Verify,False,3,0.46,False
pi4,SVR(),0.9851017194954532,pi3,1.6256074533349099,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=0.01, epsilon=0.01)",0.04716559724132785,pi4,0.047163492523214945,MMD OCSVM Verify,True,3,0.46,False
pi4,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9807021504169297,pi3,2.7827691108877146,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.016040770327166443,pi4,0.12853407173614617,MMD OCSVM Verify,True,3,0.46,False
pi4,LinearRegression(),0.9808781644341273,pi3,2.9723251291655846,MMD OCSVM Verify,True,3,0.05,False
pi3,LinearRegression(),0.03795279611862967,pi4,0.40485809504950954,MMD OCSVM Verify,True,3,0.46,False
