model_node,model,score,test_node,discrepancy,method,std,experiment,threshold,sample pair calculation
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.6109263750535361,pi4,4.012327487328444,OCSVM,True,2,0.84,False
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.3704432889477507,pi4,5.2914334259188776,OCSVM,True,2,0.87,False
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.3704432889477507,pi5,0.6425772452263829,OCSVM,True,2,0.55,False
pi2,LinearRegression(),0.741085993974508,pi4,0.8155639304113063,OCSVM,True,2,0.84,False
pi2,LinearRegression(),0.741085993974508,pi5,31.90697960055096,OCSVM,True,2,0.0,False
pi4,LinearRegression(),0.06292110367923442,pi2,0.4363554817437576,OCSVM,True,2,0.46,False
pi4,LinearRegression(),0.06292110367923442,pi3,6.969362476360629,OCSVM,True,2,0.08,False
pi4,LinearRegression(),0.06292110367923442,pi5,25.35488518256757,OCSVM,True,2,0.07,False
pi5,LinearRegression(),0.6134144029257201,pi2,19.655894272618543,OCSVM,True,2,0.9,False
pi5,LinearRegression(),0.6134144029257201,pi3,0.42517905285612123,OCSVM,True,2,1.0,False
pi5,LinearRegression(),0.6134144029257201,pi4,3.8628275309552063,OCSVM,True,2,0.84,False
pi3,LinearRegression(),0.3807702022937476,pi4,5.039745322272511,OCSVM,True,2,0.87,False
pi3,LinearRegression(),0.3807702022937476,pi5,0.7507376569261381,OCSVM,True,2,0.55,False
pi5,"SVR(C=1, epsilon=0.2)",0.7111602922494926,pi3,0.7569713226179924,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=10, epsilon=1)",0.48057693337202056,pi5,0.8392010294947371,MMD OCSVM Verify,False,2,0.55,False
pi5,"SVR(C=100, epsilon=0.2, kernel='linear')",0.6080874890054838,pi3,0.3683938069008469,MMD OCSVM Verify,False,2,1.0,False
pi3,"SVR(C=100, epsilon=0.5, kernel='linear')",0.3412138520895146,pi5,0.11930850182202801,MMD OCSVM Verify,False,2,0.55,False
pi5,LinearRegression(),0.6134144435630782,pi3,0.4251792670864091,MMD OCSVM Verify,False,2,1.0,False
pi3,LinearRegression(),0.38077019553077396,pi5,0.7507436044974319,MMD OCSVM Verify,False,2,0.55,False
pi5,SVR(),0.706519546472485,pi3,0.7317563739480034,MMD OCSVM Verify,True,2,1.0,False
pi3,SVR(),0.5003268332796328,pi5,1.0775583859712135,MMD OCSVM Verify,True,2,0.55,False
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.6109263750535361,pi3,0.3872376700276141,MMD OCSVM Verify,True,2,1.0,False
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.3704432889477507,pi5,0.6425772452263829,MMD OCSVM Verify,True,2,0.55,False
pi5,LinearRegression(),0.6134144029257201,pi3,0.42517905285612123,MMD OCSVM Verify,True,2,1.0,False
pi3,LinearRegression(),0.3807702022937476,pi5,0.7507376569261381,MMD OCSVM Verify,True,2,0.55,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi4,0.13547447055909,MMD,False,3,35.15,True
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi3,1.7320376427138626,MMD,False,3,35.15,True
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi4,0.4004102489019079,MMD,False,3,35.15,True
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi3,2.678592020172009,MMD,False,3,35.15,True
pi3,LinearRegression(),0.04390716102742531,pi4,0.39635419342559863,MMD,False,3,35.15,True
pi4,LinearRegression(),0.9832490850611981,pi3,2.731542619110834,MMD,False,3,35.15,True
pi3,SVR(),0.06531418046437232,pi4,0.08304416026609973,MMD,True,3,35.15,True
pi4,SVR(C=100),0.9877980949159862,pi3,1.8739286914971984,MMD,True,3,35.15,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi4,0.11073961199519922,MMD,True,3,35.15,True
pi4,SVR(kernel='linear'),0.9832350471131317,pi3,2.6872650311696726,MMD,True,3,35.15,True
pi3,LinearRegression(),0.043906682496437366,pi4,0.3963546089664798,MMD,True,3,35.15,True
pi4,LinearRegression(),0.9832490804989202,pi3,2.731549269701599,MMD,True,3,35.15,True
pi2,"SVR(C=10, epsilon=0.2)",0.9515560662052772,pi4,2.638033958578216,OCSVM,False,3,0.48,True
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi2,0.8785600712499948,OCSVM,False,3,0.31,True
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi3,1.7320376427138626,OCSVM,False,3,0.03,True
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi4,0.13547447055909,OCSVM,False,3,0.5,True
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi5,4.6290908575162755,OCSVM,False,3,0.46,True
pi5,"SVR(C=10, epsilon=0.2)",0.48495304970560127,pi3,154.90300528000617,OCSVM,False,3,0.0,True
pi2,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9490420919992741,pi4,0.05739200514645659,OCSVM,False,3,0.48,True
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi2,0.0818563768890136,OCSVM,False,3,0.31,True
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi3,2.678592020172009,OCSVM,False,3,0.03,True
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi4,0.4004102489019079,OCSVM,False,3,0.5,True
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi5,4.330749986929241,OCSVM,False,3,0.46,True
pi5,"SVR(C=100, epsilon=0, kernel='linear')",0.4695701483296856,pi3,146.65292477000784,OCSVM,False,3,0.0,True
pi2,LinearRegression(),0.9492569578169197,pi4,0.04347288251398884,OCSVM,False,3,0.48,True
pi4,LinearRegression(),0.9832490850611981,pi2,0.06915737360087248,OCSVM,False,3,0.31,True
pi4,LinearRegression(),0.9832490850611981,pi3,2.731542619110834,OCSVM,False,3,0.03,True
pi3,LinearRegression(),0.04390716102742531,pi4,0.39635419342559863,OCSVM,False,3,0.5,True
pi3,LinearRegression(),0.04390716102742531,pi5,4.368132949253509,OCSVM,False,3,0.46,True
pi5,LinearRegression(),0.5230593063073155,pi3,123.01023230686765,OCSVM,False,3,0.0,True
pi2,SVR(),0.9459959360621424,pi4,2.4670656583498634,OCSVM,True,3,0.48,True
pi4,SVR(C=100),0.9877980949159862,pi2,3.581296655190059,OCSVM,True,3,0.31,True
pi4,SVR(C=100),0.9877980949159862,pi3,1.8739286914971984,OCSVM,True,3,0.03,True
pi3,SVR(),0.06531418046437232,pi4,0.08304416026609973,OCSVM,True,3,0.5,True
pi3,SVR(),0.06531418046437232,pi5,4.603022743086149,OCSVM,True,3,0.46,True
pi5,SVR(),0.500914482621012,pi3,140.374661476279,OCSVM,True,3,0.0,True
pi2,SVR(kernel='linear'),0.9482896158935998,pi4,0.0125765238560126,OCSVM,True,3,0.48,True
pi4,SVR(kernel='linear'),0.9832350471131317,pi2,0.07317441464208319,OCSVM,True,3,0.31,True
pi4,SVR(kernel='linear'),0.9832350471131317,pi3,2.6872650311696726,OCSVM,True,3,0.03,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi4,0.11073961199519922,OCSVM,True,3,0.5,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi5,4.444530452849418,OCSVM,True,3,0.46,True
pi5,"SVR(C=1, epsilon=0, kernel='linear')",0.46957012828910893,pi3,146.6529434648441,OCSVM,True,3,0.0,True
pi2,LinearRegression(),0.9492569751465935,pi4,0.04347300364977846,OCSVM,True,3,0.48,True
pi4,LinearRegression(),0.9832490804989202,pi2,0.06915712688498166,OCSVM,True,3,0.31,True
pi4,LinearRegression(),0.9832490804989202,pi3,2.731549269701599,OCSVM,True,3,0.03,True
pi3,LinearRegression(),0.043906682496437366,pi4,0.3963546089664798,OCSVM,True,3,0.5,True
pi3,LinearRegression(),0.043906682496437366,pi5,4.368132998297082,OCSVM,True,3,0.46,True
pi5,LinearRegression(),0.5230593143239466,pi3,123.01035115734402,OCSVM,True,3,0.0,True
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi3,1.7320376427138626,MMD OCSVM Verify,False,3,0.03,True
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi4,0.13547447055909,MMD OCSVM Verify,False,3,0.5,True
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi3,2.678592020172009,MMD OCSVM Verify,False,3,0.03,True
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi4,0.4004102489019079,MMD OCSVM Verify,False,3,0.5,True
pi4,LinearRegression(),0.9832490850611981,pi3,2.731542619110834,MMD OCSVM Verify,False,3,0.03,True
pi3,LinearRegression(),0.04390716102742531,pi4,0.39635419342559863,MMD OCSVM Verify,False,3,0.5,True
pi4,SVR(C=100),0.9877980949159862,pi3,1.8739286914971984,MMD OCSVM Verify,True,3,0.03,True
pi3,SVR(),0.06531418046437232,pi4,0.08304416026609973,MMD OCSVM Verify,True,3,0.5,True
pi4,SVR(kernel='linear'),0.9832350471131317,pi3,2.6872650311696726,MMD OCSVM Verify,True,3,0.03,True
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi4,0.11073961199519922,MMD OCSVM Verify,True,3,0.5,True
pi4,LinearRegression(),0.9832490804989202,pi3,2.731549269701599,MMD OCSVM Verify,True,3,0.03,True
pi3,LinearRegression(),0.043906682496437366,pi4,0.3963546089664798,MMD OCSVM Verify,True,3,0.5,True
pi2,"SVR(C=10, epsilon=0.2)",0.9515560662052772,pi4,2.638033958578216,OCSVM,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi2,0.8785600712499948,OCSVM,False,3,0.32,False
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi3,1.7320376427138626,OCSVM,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi4,0.13547447055909,OCSVM,False,3,0.46,False
pi2,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9490420919992741,pi4,0.05739200514645659,OCSVM,False,3,0.46,False
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi2,0.0818563768890136,OCSVM,False,3,0.32,False
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi3,2.678592020172009,OCSVM,False,3,0.05,False
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi4,0.4004102489019079,OCSVM,False,3,0.46,False
pi2,LinearRegression(),0.9492569578169197,pi4,0.04347288251398884,OCSVM,False,3,0.46,False
pi4,LinearRegression(),0.9832490850611981,pi2,0.06915737360087248,OCSVM,False,3,0.32,False
pi4,LinearRegression(),0.9832490850611981,pi3,2.731542619110834,OCSVM,False,3,0.05,False
pi3,LinearRegression(),0.04390716102742531,pi4,0.39635419342559863,OCSVM,False,3,0.46,False
pi2,SVR(),0.9459959360621424,pi4,2.4670656583498634,OCSVM,True,3,0.46,False
pi4,SVR(C=100),0.9877980949159862,pi2,3.581296655190059,OCSVM,True,3,0.32,False
pi4,SVR(C=100),0.9877980949159862,pi3,1.8739286914971984,OCSVM,True,3,0.05,False
pi3,SVR(),0.06531418046437232,pi4,0.08304416026609973,OCSVM,True,3,0.46,False
pi2,SVR(kernel='linear'),0.9482896158935998,pi4,0.0125765238560126,OCSVM,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9832350471131317,pi2,0.07317441464208319,OCSVM,True,3,0.32,False
pi4,SVR(kernel='linear'),0.9832350471131317,pi3,2.6872650311696726,OCSVM,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi4,0.11073961199519922,OCSVM,True,3,0.46,False
pi2,LinearRegression(),0.9492569751465935,pi4,0.04347300364977846,OCSVM,True,3,0.46,False
pi4,LinearRegression(),0.9832490804989202,pi2,0.06915712688498166,OCSVM,True,3,0.32,False
pi4,LinearRegression(),0.9832490804989202,pi3,2.731549269701599,OCSVM,True,3,0.05,False
pi3,LinearRegression(),0.043906682496437366,pi4,0.3963546089664798,OCSVM,True,3,0.46,False
pi4,"SVR(C=100, epsilon=0.01)",0.9881107224142773,pi3,1.7320376427138626,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.11930443452628836,pi4,0.13547447055909,MMD OCSVM Verify,False,3,0.46,False
pi4,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.9831112953114786,pi3,2.678592020172009,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.04206213750913124,pi4,0.4004102489019079,MMD OCSVM Verify,False,3,0.46,False
pi4,LinearRegression(),0.9832490850611981,pi3,2.731542619110834,MMD OCSVM Verify,False,3,0.05,False
pi3,LinearRegression(),0.04390716102742531,pi4,0.39635419342559863,MMD OCSVM Verify,False,3,0.46,False
pi4,SVR(C=100),0.9877980949159862,pi3,1.8739286914971984,MMD OCSVM Verify,True,3,0.05,False
pi3,SVR(),0.06531418046437232,pi4,0.08304416026609973,MMD OCSVM Verify,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9832350471131317,pi3,2.6872650311696726,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=100, epsilon=0.01, kernel='linear')",0.018888260532380907,pi4,0.11073961199519922,MMD OCSVM Verify,True,3,0.46,False
pi4,LinearRegression(),0.9832490804989202,pi3,2.731549269701599,MMD OCSVM Verify,True,3,0.05,False
pi3,LinearRegression(),0.043906682496437366,pi4,0.3963546089664798,MMD OCSVM Verify,True,3,0.46,False
