model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,77.78,pi1,0.28,0.9803312629399586,0.9803312629399586,59.69,0.0,57.93359375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,77.78,pi3,0.29,0.9912099276111686,0.9912099276111686,38.43,0.0,57.93359375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,77.78,pi4,0.29,0.9891248058001035,0.9891248058001035,35.36,0.99,57.93359375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,77.78,pi5,0.28,0.9819121447028424,0.9819121447028424,44.37,0.98,57.93359375,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.7,0.03,77.78,pi7,0.28,0.9829192546583851,0.9829192546583851,40.03,0.98,57.93359375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.05,pi3,0.0,0.9912099276111686,0.9912099276111686,44.3,0.0,57.93359375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.05,pi5,0.01,0.9819121447028424,0.9819121447028424,35.76,0.98,57.93359375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.05,pi7,0.01,0.9829192546583851,0.9829192546583851,50.18,0.98,57.93359375,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.05,pi8,0.31,0.6833936885669943,0.7020175892395241,35.36,0.97,57.93359375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.09,pi3,0.01,0.9912099276111686,0.9912099276111686,55.36,0.0,57.93359375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.09,pi4,0.01,0.9891248058001035,0.9891248058001035,35.76,1.0,57.93359375,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.09,pi8,0.32,0.6658044490429385,0.7020175892395241,44.37,0.98,57.93359375,False
pi1,LogisticRegression(max_iter=100000),0.88,0.02,0.81,pi3,0.01,0.8709677419354839,0.8709677419354839,687.88,0.97,2365.2772409539475,True
pi1,LogisticRegression(max_iter=100000),0.88,0.02,0.81,pi4,0.01,0.868421052631579,0.868421052631579,2394.76,0.0,2365.2772409539475,True
pi1,LogisticRegression(max_iter=100000),0.88,0.02,0.81,pi6,0.05,0.9361702127659575,0.9361702127659575,783.98,0.0,2365.2772409539475,True
pi1,LogisticRegression(max_iter=100000),0.88,0.02,0.81,pi7,0.0,0.8793103448275862,0.8793103448275862,1099.26,0.0,2365.2772409539475,True
pi1,LogisticRegression(max_iter=100000),0.88,0.02,0.81,pi8,0.51,0.36938031591737547,0.6998784933171325,1891.55,0.0,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi1,0.01,0.8823529411764706,0.8823529411764706,687.88,0.99,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi4,0.0,0.868421052631579,0.868421052631579,2397.11,0.0,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi5,0.03,0.8387096774193549,0.8387096774193549,2127.42,0.0,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi6,0.07,0.9361702127659575,0.9361702127659575,868.52,0.0,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi7,0.01,0.8793103448275862,0.8793103448275862,1080.79,0.0,2365.2772409539475,True
pi3,LogisticRegression(max_iter=100000),0.87,0.01,0.98,pi8,0.36,0.5127582017010935,0.6998784933171325,1761.83,0.0,2365.2772409539475,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.73,pi1,0.01,0.8823529411764706,0.8823529411764706,2394.76,0.0,2365.2772409539475,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.73,pi3,0.0,0.8709677419354839,0.8709677419354839,2397.11,0.0,2365.2772409539475,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.73,pi6,0.07,0.9361702127659575,0.9361702127659575,2042.26,0.76,2365.2772409539475,True
pi4,LogisticRegression(max_iter=100000),0.87,0.01,0.73,pi7,0.01,0.8793103448275862,0.8793103448275862,2154.44,0.82,2365.2772409539475,True
pi6,LogisticRegression(max_iter=100000),0.94,0.02,1.04,pi1,0.05,0.8823529411764706,0.8823529411764706,783.98,0.0,2365.2772409539475,True
pi6,LogisticRegression(max_iter=100000),0.94,0.02,1.04,pi3,0.07,0.8709677419354839,0.8709677419354839,868.52,0.0,2365.2772409539475,True
pi6,LogisticRegression(max_iter=100000),0.94,0.02,1.04,pi4,0.07,0.868421052631579,0.868421052631579,2042.26,0.89,2365.2772409539475,True
pi6,LogisticRegression(max_iter=100000),0.94,0.02,1.04,pi7,0.06,0.8793103448275862,0.8793103448275862,1067.44,0.85,2365.2772409539475,True
pi6,LogisticRegression(max_iter=100000),0.94,0.02,1.04,pi8,0.42,0.5127582017010935,0.6998784933171325,1704.75,0.83,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi1,0.0,0.8823529411764706,0.8823529411764706,1099.26,0.0,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi3,0.01,0.8709677419354839,0.8709677419354839,1080.79,0.0,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi4,0.01,0.868421052631579,0.868421052631579,2154.44,0.99,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi5,0.04,0.8387096774193549,0.8387096774193549,2219.09,0.77,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi6,0.06,0.9361702127659575,0.9361702127659575,1067.44,0.92,2365.2772409539475,True
pi7,LogisticRegression(max_iter=100000),0.88,0.01,0.79,pi8,0.41,0.4665856622114216,0.6998784933171325,2049.94,0.98,2365.2772409539475,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,20.55,pi1,0.2,0.5,0.8823529411764706,1891.55,0.0,2365.2772409539475,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,20.55,pi3,0.18,0.5161290322580645,0.8709677419354839,1761.83,0.0,2365.2772409539475,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,20.55,pi5,0.22,0.4838709677419355,0.8387096774193549,1048.77,0.77,2365.2772409539475,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,20.55,pi6,0.21,0.48936170212765956,0.9361702127659575,1704.75,0.79,2365.2772409539475,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,20.55,pi7,0.2,0.5,0.8793103448275862,2049.94,0.89,2365.2772409539475,True
pi2,LogisticRegression(max_iter=100000),0.81,0.02,0.77,pi10,0.23,0.575516693163752,0.7106518282988871,1003.73,0.0,2365.2772409539475,True
pi10,LogisticRegression(max_iter=100000),0.71,0.03,1.49,pi2,0.25,0.45569620253164556,0.810126582278481,1003.73,0.53,2365.2772409539475,True
pi5,LogisticRegression(max_iter=100000),0.84,0.02,0.78,pi3,0.03,0.8709677419354839,0.8709677419354839,2127.42,0.0,2365.2772409539475,True
pi5,LogisticRegression(max_iter=100000),0.84,0.02,0.78,pi7,0.04,0.8793103448275862,0.8793103448275862,2219.09,0.95,2365.2772409539475,True
pi5,LogisticRegression(max_iter=100000),0.84,0.02,0.78,pi8,0.32,0.5139732685297691,0.6998784933171325,1048.77,0.98,2365.2772409539475,True
