model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi1,0.0,0.983971044467425,0.983971044467425,34.59,0.0,51.590768914473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi3,0.0,0.9849974133471289,0.9849974133471289,37.21,0.0,51.590768914473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi4,0.0,0.9855222337125129,0.9855222337125129,45.22,0.99,51.590768914473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi5,0.0,0.9777777777777777,0.9777777777777777,42.63,0.98,51.590768914473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi6,0.0,0.9865494050698397,0.9865494050698397,53.67,0.99,51.590768914473685,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi8,0.3,0.686497672012416,0.6911536471805484,43.82,0.98,51.590768914473685,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.03,138.4,pi1,0.29,0.983971044467425,0.983971044467425,43.02,0.0,51.590768914473685,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.03,138.4,pi6,0.3,0.9865494050698397,0.9865494050698397,34.79,0.99,51.590768914473685,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.03,138.4,pi7,0.29,0.9824289405684754,0.9824289405684754,43.82,0.99,51.590768914473685,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.63,pi3,0.0,0.9849974133471289,0.9849974133471289,36.44,0.0,51.590768914473685,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.63,pi5,0.01,0.9777777777777777,0.9777777777777777,48.99,0.98,51.590768914473685,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.63,pi7,0.0,0.9824289405684754,0.9824289405684754,45.22,0.98,51.590768914473685,False
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.88,pi4,0.02,0.8163265306122449,0.8163265306122449,1275.12,0.0,1754.911376953125,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.88,pi5,0.11,0.6883116883116883,0.6883116883116883,894.51,0.0,1754.911376953125,True
pi1,LogisticRegression(max_iter=100000),0.8,0.02,0.88,pi6,0.11,0.9148936170212766,0.9148936170212766,705.85,0.0,1754.911376953125,True
pi4,LogisticRegression(max_iter=100000),0.82,0.02,0.81,pi1,0.02,0.8,0.8,1275.12,0.0,1754.911376953125,True
pi4,LogisticRegression(max_iter=100000),0.82,0.02,0.81,pi5,0.13,0.6883116883116883,0.6883116883116883,1044.82,0.93,1754.911376953125,True
pi4,LogisticRegression(max_iter=100000),0.82,0.02,0.81,pi6,0.1,0.9148936170212766,0.9148936170212766,1303.43,0.88,1754.911376953125,True
pi4,LogisticRegression(max_iter=100000),0.82,0.02,0.81,pi7,0.03,0.847457627118644,0.8983050847457628,1458.23,0.73,1754.911376953125,True
pi5,LogisticRegression(max_iter=100000),0.69,0.02,0.79,pi1,0.11,0.8,0.8,894.51,0.0,1754.911376953125,True
pi5,LogisticRegression(max_iter=100000),0.69,0.02,0.79,pi4,0.11,0.7959183673469388,0.8163265306122449,1044.82,0.88,1754.911376953125,True
pi5,LogisticRegression(max_iter=100000),0.69,0.02,0.79,pi6,0.23,0.9148936170212766,0.9148936170212766,909.37,0.9,1754.911376953125,True
pi5,LogisticRegression(max_iter=100000),0.69,0.02,0.79,pi8,0.31,0.3779527559055118,0.6898849182313749,1374.92,0.87,1754.911376953125,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,2.33,pi1,0.11,0.8,0.8,705.85,0.0,1754.911376953125,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,2.33,pi3,0.14,0.7777777777777778,0.8333333333333334,1707.43,0.0,1754.911376953125,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,2.33,pi4,0.1,0.8163265306122449,0.8163265306122449,1303.43,0.91,1754.911376953125,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,2.33,pi5,0.23,0.6883116883116883,0.6883116883116883,909.37,0.93,1754.911376953125,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,2.33,pi8,0.4,0.5142337976983646,0.6898849182313749,1633.02,0.83,1754.911376953125,True
pi2,LogisticRegression(max_iter=100000),0.8,0.01,0.98,pi10,0.31,0.4934640522875817,0.6911764705882353,775.64,0.0,1754.911376953125,True
pi10,LogisticRegression(max_iter=100000),0.69,0.03,1.82,pi2,0.2,0.4868421052631579,0.8026315789473685,775.64,0.55,1754.911376953125,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.87,pi6,0.04,0.8723404255319149,0.9148936170212766,1707.43,0.0,1754.911376953125,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.87,pi8,0.32,0.5142337976983646,0.6898849182313749,1212.48,0.0,1754.911376953125,True
pi8,LogisticRegression(max_iter=100000),0.69,0.09,42.23,pi3,0.17,0.5185185185185185,0.8333333333333334,1212.48,0.0,1754.911376953125,True
pi8,LogisticRegression(max_iter=100000),0.69,0.09,42.23,pi5,0.24,0.45454545454545453,0.6883116883116883,1374.92,0.98,1754.911376953125,True
pi8,LogisticRegression(max_iter=100000),0.69,0.09,42.23,pi6,0.22,0.46808510638297873,0.9148936170212766,1633.02,0.94,1754.911376953125,True
pi7,LogisticRegression(max_iter=100000),0.9,0.03,1.06,pi4,0.1,0.7959183673469388,0.8163265306122449,1458.23,0.99,1754.911376953125,True
