model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,LogisticRegression(max_iter=100000),0.7,0.09,129.8,pi5,0.28,0.9803312629399586,0.9803312629399586,53.63,0.98,55.065583881578945,False
pi8,LogisticRegression(max_iter=100000),0.7,0.09,129.8,pi7,0.29,0.9818934299017071,0.9818934299017071,37.49,0.98,55.065583881578945,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.0,pi4,0.0,0.9880952380952381,0.9880952380952381,46.1,0.0,55.065583881578945,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.0,pi5,0.01,0.9803312629399586,0.9803312629399586,50.03,0.0,55.065583881578945,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.0,pi7,0.0,0.9818934299017071,0.9818934299017071,33.74,0.0,55.065583881578945,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.0,pi8,0.33,0.651656314699793,0.6956521739130435,36.29,0.0,55.065583881578945,False
pi5,LogisticRegression(max_iter=100000),0.98,0.1,3.3,pi3,0.01,0.9865424430641822,0.9865424430641822,50.03,0.0,55.065583881578945,False
pi5,LogisticRegression(max_iter=100000),0.98,0.1,3.3,pi4,0.01,0.9880952380952381,0.9880952380952381,36.1,0.99,55.065583881578945,False
pi5,LogisticRegression(max_iter=100000),0.98,0.1,3.3,pi7,0.0,0.9818934299017071,0.9818934299017071,56.67,0.98,55.065583881578945,False
pi5,LogisticRegression(max_iter=100000),0.98,0.1,3.3,pi8,0.31,0.6708074534161491,0.6956521739130435,53.63,0.98,55.065583881578945,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.42,pi3,0.0,0.9865424430641822,0.9865424430641822,33.74,0.0,55.065583881578945,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.42,pi4,0.01,0.9880952380952381,0.9880952380952381,51.99,0.99,55.065583881578945,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.42,pi5,0.0,0.9803312629399586,0.9803312629399586,56.67,0.98,55.065583881578945,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.42,pi8,0.32,0.6645962732919255,0.6956521739130435,37.49,0.99,55.065583881578945,False
pi1,LogisticRegression(max_iter=100000),0.89,0.02,0.95,pi3,0.0,0.8913043478260869,0.8913043478260869,1347.61,1.0,2211.4427083333335,True
pi1,LogisticRegression(max_iter=100000),0.89,0.02,0.95,pi4,0.04,0.8536585365853658,0.8536585365853658,1375.97,0.0,2211.4427083333335,True
pi1,LogisticRegression(max_iter=100000),0.89,0.02,0.95,pi6,0.04,0.8536585365853658,0.8536585365853658,845.34,0.0,2211.4427083333335,True
pi1,LogisticRegression(max_iter=100000),0.89,0.02,0.95,pi8,0.52,0.36739659367396593,0.6897810218978102,982.53,0.0,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi1,0.0,0.8909090909090909,0.8909090909090909,1347.61,0.97,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi4,0.04,0.8536585365853658,0.8536585365853658,1074.84,0.0,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi5,0.08,0.8115942028985508,0.8115942028985508,2193.71,0.0,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi6,0.04,0.8536585365853658,0.8536585365853658,882.26,0.0,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi7,0.1,0.7868852459016393,0.7704918032786885,1647.33,0.0,2211.4427083333335,True
pi3,LogisticRegression(max_iter=100000),0.89,0.02,0.98,pi8,0.36,0.5273722627737226,0.6897810218978102,1174.89,0.0,2211.4427083333335,True
pi4,LogisticRegression(max_iter=100000),0.85,0.02,1.28,pi1,0.02,0.8363636363636363,0.8909090909090909,1375.97,0.0,2211.4427083333335,True
pi4,LogisticRegression(max_iter=100000),0.85,0.02,1.28,pi3,0.09,0.7608695652173914,0.8913043478260869,1074.84,0.0,2211.4427083333335,True
pi4,LogisticRegression(max_iter=100000),0.85,0.02,1.28,pi6,0.05,0.8048780487804879,0.8536585365853658,1089.87,0.93,2211.4427083333335,True
pi4,LogisticRegression(max_iter=100000),0.85,0.02,1.28,pi7,0.15,0.7049180327868853,0.7704918032786885,2023.26,0.83,2211.4427083333335,True
pi4,LogisticRegression(max_iter=100000),0.85,0.02,1.28,pi8,0.49,0.36739659367396593,0.6897810218978102,1170.19,0.73,2211.4427083333335,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.21,pi1,0.04,0.8909090909090909,0.8909090909090909,845.34,0.0,2211.4427083333335,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.21,pi3,0.04,0.8913043478260869,0.8913043478260869,882.26,0.0,2211.4427083333335,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.21,pi4,0.0,0.8536585365853658,0.8536585365853658,1089.87,0.86,2211.4427083333335,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.21,pi8,0.34,0.5115571776155717,0.6897810218978102,635.41,0.78,2211.4427083333335,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,40.05,pi1,0.2,0.4909090909090909,0.8909090909090909,982.53,0.0,2211.4427083333335,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,40.05,pi3,0.21,0.4782608695652174,0.8913043478260869,1174.89,0.0,2211.4427083333335,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,40.05,pi4,0.18,0.5121951219512195,0.8536585365853658,1170.19,0.94,2211.4427083333335,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,40.05,pi6,0.23,0.4634146341463415,0.8536585365853658,635.41,1.0,2211.4427083333335,True
pi2,LogisticRegression(max_iter=100000),0.71,0.02,0.88,pi10,0.16,0.5434083601286174,0.6816720257234726,635.19,0.0,2211.4427083333335,True
pi10,LogisticRegression(max_iter=100000),0.68,0.03,1.97,pi2,0.21,0.4722222222222222,0.7083333333333334,635.19,0.44,2211.4427083333335,True
pi5,LogisticRegression(max_iter=100000),0.81,0.02,0.98,pi3,0.06,0.8695652173913043,0.8913043478260869,2193.71,0.0,2211.4427083333335,True
pi7,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi3,0.12,0.8913043478260869,0.8913043478260869,1647.33,0.0,2211.4427083333335,True
pi7,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi4,0.08,0.8536585365853658,0.8536585365853658,2023.26,0.94,2211.4427083333335,True
