model_node,model,score,test_node,discrepancy,method,std,experiment,threshold,sample pair calculation
pi3,"SVR(C=0.001, epsilon=0.01, kernel='linear')",-0.0013637149421434902,pi5,3.502140252757865,OCSVM,True,3,0.55,False
pi2,LinearRegression(),0.9336322053779793,pi4,0.011174364327473874,OCSVM,True,3,0.84,False
pi2,LinearRegression(),0.9336322053779793,pi5,2.1396940832827345,OCSVM,True,3,0.0,False
pi4,LinearRegression(),0.9863992969300254,pi2,0.07482837907016948,OCSVM,True,3,0.46,False
pi4,LinearRegression(),0.9863992969300254,pi3,3.6911258518519547,OCSVM,True,3,0.08,False
pi4,LinearRegression(),0.9863992969300254,pi5,3.156451227307037,OCSVM,True,3,0.07,False
pi5,LinearRegression(),0.5386580942744492,pi2,1.641699253470384,OCSVM,True,3,0.9,False
pi5,LinearRegression(),0.5386580942744492,pi3,119.14596232619273,OCSVM,True,3,1.0,False
pi5,LinearRegression(),0.5386580942744492,pi4,0.9033154864451138,OCSVM,True,3,0.84,False
pi3,LinearRegression(),0.032313207811118905,pi4,0.33401287679403957,OCSVM,True,3,0.87,False
pi3,LinearRegression(),0.032313207811118905,pi5,3.421548972223712,OCSVM,True,3,0.55,False
pi5,"SVR(C=10, epsilon=0.01)",0.49490087480194955,pi3,163.2983616467532,MMD OCSVM Verify,False,3,1.0,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.1659151130573684,pi5,3.6092638947177034,MMD OCSVM Verify,False,3,0.55,False
pi5,SVR(kernel='linear'),0.46170867254853576,pi3,145.65931909580658,MMD OCSVM Verify,False,3,1.0,False
pi3,"SVR(C=0.0001, kernel='linear')",0.00010755177345023181,pi5,3.545224686710403,MMD OCSVM Verify,False,3,0.55,False
pi5,LinearRegression(),0.538658139710805,pi3,119.1459989420286,MMD OCSVM Verify,False,3,1.0,False
pi3,LinearRegression(),0.03231177974455457,pi5,3.421549579152669,MMD OCSVM Verify,False,3,0.55,False
pi5,"SVR(C=1, epsilon=0.01)",0.4950988883807067,pi3,159.8832182236556,MMD OCSVM Verify,True,3,1.0,False
pi3,SVR(C=0.1),0.19203372468507196,pi5,3.634119437990242,MMD OCSVM Verify,True,3,0.55,False
pi5,"SVR(C=100, epsilon=0.2, kernel='linear')",0.5089917929218104,pi3,137.3258336455191,MMD OCSVM Verify,True,3,1.0,False
pi3,"SVR(C=0.001, epsilon=0.01, kernel='linear')",-0.0013637149421434902,pi5,3.502140252757865,MMD OCSVM Verify,True,3,0.55,False
pi5,LinearRegression(),0.5386580942744492,pi3,119.14596232619273,MMD OCSVM Verify,True,3,1.0,False
pi3,LinearRegression(),0.032313207811118905,pi5,3.421548972223712,MMD OCSVM Verify,True,3,0.55,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.1659151130573684,pi4,0.20198170714262598,MMD,False,3,34.8,True
pi4,"SVR(C=100, epsilon=0.2)",0.9899732690522763,pi3,1.4891711527183888,MMD,False,3,34.8,True
pi3,"SVR(C=0.0001, kernel='linear')",0.00010755177345023181,pi4,0.03737156494308691,MMD,False,3,34.8,True
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9862244318395856,pi3,4.041778636017644,MMD,False,3,34.8,True
pi3,LinearRegression(),0.03231177974455457,pi4,0.3340141171575598,MMD,False,3,34.8,True
pi4,LinearRegression(),0.9863993025962449,pi3,3.691114136999161,MMD,False,3,34.8,True
pi3,SVR(C=0.1),0.19203372468507196,pi4,0.23055452615320593,MMD,True,3,34.8,True
pi4,"SVR(C=10, epsilon=0.01)",0.9896146637104424,pi3,1.4534330889020588,MMD,True,3,34.8,True
pi3,"SVR(C=0.001, epsilon=0.01, kernel='linear')",-0.0013637149421434902,pi4,0.03308120698110795,MMD,True,3,34.8,True
pi4,SVR(kernel='linear'),0.9860908215418938,pi3,3.2648202940003426,MMD,True,3,34.8,True
pi3,LinearRegression(),0.032313207811118905,pi4,0.33401287679403957,MMD,True,3,34.8,True
pi4,LinearRegression(),0.9863992969300254,pi3,3.6911258518519547,MMD,True,3,34.8,True
pi2,"SVR(C=10, epsilon=0.2)",0.9336377059258318,pi4,2.593623732162664,OCSVM,False,3,0.46,False
pi4,"SVR(C=100, epsilon=0.2)",0.9899732690522763,pi2,0.855622555073547,OCSVM,False,3,0.32,False
pi4,"SVR(C=100, epsilon=0.2)",0.9899732690522763,pi3,1.4891711527183888,OCSVM,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.1659151130573684,pi4,0.20198170714262598,OCSVM,False,3,0.46,False
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9334335348379547,pi4,0.0006834050189290508,OCSVM,False,3,0.46,False
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9862244318395856,pi2,0.06861517307512366,OCSVM,False,3,0.32,False
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9862244318395856,pi3,4.041778636017644,OCSVM,False,3,0.05,False
pi3,"SVR(C=0.0001, kernel='linear')",0.00010755177345023181,pi4,0.03737156494308691,OCSVM,False,3,0.46,False
pi2,LinearRegression(),0.9336321655175517,pi4,0.011174608664046959,OCSVM,False,3,0.46,False
pi4,LinearRegression(),0.9863993025962449,pi2,0.07482861399328788,OCSVM,False,3,0.32,False
pi4,LinearRegression(),0.9863993025962449,pi3,3.691114136999161,OCSVM,False,3,0.05,False
pi3,LinearRegression(),0.03231177974455457,pi4,0.3340141171575598,OCSVM,False,3,0.46,False
pi2,SVR(),0.9349408274167429,pi4,2.3796610917209366,OCSVM,True,3,0.46,False
pi4,"SVR(C=10, epsilon=0.01)",0.9896146637104424,pi2,0.2881538660712123,OCSVM,True,3,0.32,False
pi4,"SVR(C=10, epsilon=0.01)",0.9896146637104424,pi3,1.4534330889020588,OCSVM,True,3,0.05,False
pi3,SVR(C=0.1),0.19203372468507196,pi4,0.23055452615320593,OCSVM,True,3,0.46,False
pi2,SVR(kernel='linear'),0.9326580844987017,pi4,0.04572436144629222,OCSVM,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9860908215418938,pi2,0.08827905450856477,OCSVM,True,3,0.32,False
pi4,SVR(kernel='linear'),0.9860908215418938,pi3,3.2648202940003426,OCSVM,True,3,0.05,False
pi3,"SVR(C=0.001, epsilon=0.01, kernel='linear')",-0.0013637149421434902,pi4,0.03308120698110795,OCSVM,True,3,0.46,False
pi2,LinearRegression(),0.9336322053779793,pi4,0.011174364327473874,OCSVM,True,3,0.46,False
pi4,LinearRegression(),0.9863992969300254,pi2,0.07482837907016948,OCSVM,True,3,0.32,False
pi4,LinearRegression(),0.9863992969300254,pi3,3.6911258518519547,OCSVM,True,3,0.05,False
pi3,LinearRegression(),0.032313207811118905,pi4,0.33401287679403957,OCSVM,True,3,0.46,False
pi4,"SVR(C=100, epsilon=0.2)",0.9899732690522763,pi3,1.4891711527183888,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=0.1, epsilon=0.2)",0.1659151130573684,pi4,0.20198170714262598,MMD OCSVM Verify,False,3,0.46,False
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9862244318395856,pi3,4.041778636017644,MMD OCSVM Verify,False,3,0.05,False
pi3,"SVR(C=0.0001, kernel='linear')",0.00010755177345023181,pi4,0.03737156494308691,MMD OCSVM Verify,False,3,0.46,False
pi4,LinearRegression(),0.9863993025962449,pi3,3.691114136999161,MMD OCSVM Verify,False,3,0.05,False
pi3,LinearRegression(),0.03231177974455457,pi4,0.3340141171575598,MMD OCSVM Verify,False,3,0.46,False
pi4,"SVR(C=10, epsilon=0.01)",0.9896146637104424,pi3,1.4534330889020588,MMD OCSVM Verify,True,3,0.05,False
pi3,SVR(C=0.1),0.19203372468507196,pi4,0.23055452615320593,MMD OCSVM Verify,True,3,0.46,False
pi4,SVR(kernel='linear'),0.9860908215418938,pi3,3.2648202940003426,MMD OCSVM Verify,True,3,0.05,False
pi3,"SVR(C=0.001, epsilon=0.01, kernel='linear')",-0.0013637149421434902,pi4,0.03308120698110795,MMD OCSVM Verify,True,3,0.46,False
pi4,LinearRegression(),0.9863992969300254,pi3,3.6911258518519547,MMD OCSVM Verify,True,3,0.05,False
pi3,LinearRegression(),0.032313207811118905,pi4,0.33401287679403957,MMD OCSVM Verify,True,3,0.46,False
